target,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
77,7.700000000000002,7.700000000000002,6.450000000000001,6.330000000000001,5.7379310344827585,7.700000000000002,6.794736842105264,7.235294117647061,5.958064516129032,7.1400000000000015,1.31,0.706,1.031,1.532,1.637,0.6,0.648,0.84,0.6,0.6,6.456603773584907,5.9868852459016395,6.456603773584907,6.456603773584907,6.456603773584907,6.456603773584907,6.456603773584907,6.799,1.194,6.799,6.799,6.799,6.799,6.799
83,6.128125,6.2524999999999995,7.011764705882351,5.984946236559138,7.749999999999998,7.46111111111111,8.299999999999999,8.299999999999999,7.499999999999998,8.299999999999999,2.038,2.562,0.6,3.898,0.6,0.84,0.6,1.38,0.6,0.6,7.614285714285715,7.435294117647057,4.9799999999999995,7.614285714285715,7.614285714285715,7.614285714285715,7.614285714285715,0.656,0.6,0.6,0.656,0.656,0.656,0.656
74,5.660606060606059,6.307407407407409,7.122727272727274,5.4526315789473685,7.400000000000001,6.044444444444445,6.741176470588236,5.104109589041097,7.400000000000001,6.533333333333335,13.473,2.673,3.114,2.538,1.571,2.023,1.396,3.319,4.616,2.013,6.5200000000000005,6.306896551724139,6.5200000000000005,6.5200000000000005,6.5200000000000005,6.5200000000000005,6.5200000000000005,4.246,1.837,4.246,4.246,4.246,4.246,4.246
80,6.371874999999999,7.128571428571428,6.815789473684211,8.0,5.7021897810218976,5.737499999999998,7.390000000000001,6.650000000000001,7.2,5.5294117647058805,16.84,3.787,10.983,1.729,3.717,3.093,1.487,5.563,4.147,6.913,4.5,6.315789473684211,7.2,4.5,4.5,4.5,4.5,2.387,0.694,0.98,2.387,2.387,2.387,2.387
84,4.4913043478260875,6.21904761904762,5.004347826086957,4.327777777777778,6.600000000000001,6.663157894736844,5.431578947368423,5.260606060606061,8.400000000000002,3.6617021276595745,0.65,3.179,0.988,2.307,1.4,0.611,1.4,0.972,0.6,0.6,6.397674418604652,5.907500000000001,6.397674418604652,6.397674418604652,6.397674418604652,6.397674418604652,6.397674418604652,6.799,1.194,6.799,6.799,6.799,6.799,6.799
84,6.950000000000002,6.354000000000001,6.037500000000002,6.723809523809525,7.419047619047619,6.407575757575759,7.489473684210527,4.20873786407767,8.075000000000001,6.314285714285715,3.212,3.697,1.735,1.775,2.873,2.235,2.522,2.611,2.783,2.023,6.114102564102563,6.8476190476190455,7.6400000000000015,6.114102564102563,6.114102564102563,6.114102564102563,6.114102564102563,6.521,0.94,1.019,6.521,6.521,6.521,6.521
85,6.087179487179488,6.3396226415094326,6.5520000000000005,6.397435897435898,6.948275862068964,5.91095890410959,5.743478260869565,6.1194444444444445,6.005714285714285,5.08,7.284,9.487,7.185,10.447,6.415,3.445,3.13,7.272,0.935,1.714,7.259090909090909,7.259090909090909,7.259090909090909,7.110526315789475,7.259090909090909,7.259090909090909,7.259090909090909,7.855,7.855,7.855,1.516,7.855,7.855,7.855
72,6.130000000000001,6.147368421052633,5.6257142857142854,5.593421052631581,6.239344262295081,5.75294117647059,7.560000000000001,6.143333333333334,6.494117647058824,6.437500000000001,3.01,1.232,5.314,5.964,1.907,1.092,1.4,1.522,2.125,2.419,7.925000000000002,4.363157894736843,6.882352941176472,4.363157894736843,7.925000000000002,7.925000000000002,7.925000000000002,1.4,3.179,0.6,3.179,1.4,1.4,1.4
0,5.149999999999998,4.09090909090909,4.5,4.059880239520958,4.475675675675675,5.149999999999998,5.149999999999998,5.149999999999998,5.149999999999998,5.149999999999998,2.615,1.877,2.103,1.788,1.4,2.615,2.615,2.615,2.615,2.615,4.822413793103447,4.822413793103447,4.822413793103447,4.822413793103447,4.822413793103447,4.822413793103447,4.822413793103447,1.582,1.582,1.582,1.582,1.582,1.582,1.582
79,6.760526315789473,7.263157894736843,7.161111111111111,6.152173913043479,6.451612903225809,6.333333333333335,5.1952380952380945,6.010256410256411,7.900000000000001,7.018750000000001,15.397,3.079,1.274,7.856,1.82,1.982,2.736,2.876,4.515,1.038,6.751724137931035,6.506349206349205,8.100000000000003,6.9125000000000005,7.366666666666667,6.751724137931035,6.751724137931035,8.796,2.262,3.219,7.801,2.331,8.796,8.796
72,6.4250000000000025,6.100000000000002,6.564285714285715,6.284313725490197,6.058536585365854,5.529629629629632,6.4444444444444455,5.580916030534351,6.006122448979592,6.298684210526315,4.724,3.032,14.711,3.229,2.853,2.937,5.052,4.515,2.767,4.483,7.004761904761905,6.733333333333335,6.517021276595745,7.35263157894737,7.004761904761905,6.733333333333335,6.905882352941178,0.71,1.632,3.072,2.317,0.71,1.632,1.585
62,5.717241379310345,5.370370370370369,3.944444444444445,5.813636363636364,4.011764705882353,5.130909090909091,5.250000000000001,5.3125,6.1941176470588255,5.393750000000001,10.204,4.537,2.479,1.4,3.522,1.444,1.38,2.447,0.84,1.676,6.210526315789475,5.999999999999999,6.3487179487179475,6.520000000000001,6.210526315789475,6.210526315789475,6.210526315789475,1.563,1.22,10.204,1.4,1.563,1.563,1.563
76,6.825000000000001,6.313043478260869,5.9046153846153855,7.599999999999999,5.4700000000000015,6.33896103896104,6.074358974358972,7.599999999999999,7.3599999999999985,7.052941176470587,7.564,6.622,3.968,3.179,6.264,8.39,3.735,1.4,0.996,3.938,6.4027210884353725,6.503333333333331,6.999999999999998,6.4027210884353725,6.4027210884353725,6.4027210884353725,6.4027210884353725,8.796,2.629,1.029,8.796,8.796,8.796,8.796
75,6.342499999999999,6.150000000000001,6.533898305084747,6.035897435897435,5.634146341463414,5.298333333333334,6.109756097560975,6.101834862385319,5.9281250000000005,6.30357142857143,6.842,3.485,5.052,11.113,2.577,3.968,0.698,6.662,2.906,8.963,6.199999999999999,6.894736842105262,6.676666666666667,6.913333333333333,6.55,7.124,6.199999999999999,1.688,1.59,3.014,2.814,1.473,1.4,1.688
77,6.757692307692309,5.0370967741935475,6.251282051282051,4.7407407407407405,5.63448275862069,4.497872340425532,5.075000000000001,4.275675675675675,6.814285714285715,4.811111111111111,33.908,9.583,12.678,11.095,6.469,3.16,9.503,2.598,1.512,1.933,6.096551724137933,6.405109489051097,6.096551724137933,6.096551724137933,6.096551724137933,6.096551724137933,6.096551724137933,4.632,2.164,4.632,4.632,4.632,4.632,4.632
81,6.761363636363635,7.416666666666665,6.923684210526316,6.9722222222222205,6.7799999999999985,6.738095238095236,6.56,6.489473684210526,5.483333333333333,5.229999999999999,18.685,12.09,4.362,2.468,3.828,2.073,4.575,23.783,6.477,3.06,6.494318181818182,6.43265306122449,6.916666666666666,6.494318181818182,6.494318181818182,6.494318181818182,6.494318181818182,8.796,2.262,2.203,8.796,8.796,8.796,8.796
86,5.84186046511628,6.670731707317073,7.933333333333333,6.938888888888887,7.104347826086954,6.273684210526315,7.681249999999999,6.05,7.3599999999999985,5.453125000000001,19.222,6.979,13.224,2.234,4.604,8.534,1.148,1.809,0.919,0.6,6.589189189189188,6.46931818181818,7.423809523809522,6.589189189189188,6.589189189189188,6.589189189189188,6.589189189189188,8.796,2.262,2.859,8.796,8.796,8.796,8.796
81,6.3619047619047615,6.040264026402634,6.3735294117647046,5.422222222222223,6.32093023255814,6.659374999999998,6.732608695652174,6.585185185185184,6.610714285714283,5.626315789473685,3.226,6.476,13.824,7.065,7.264,8.044,5.659,9.882,5.431,1.718,6.664285714285713,6.718181818181819,7.16111111111111,7.394444444444444,6.449999999999999,6.54,7.511764705882352,2.156,2.503,2.308,1.345,1.566,2.58,1.738
83,6.7583333333333355,6.385416666666667,7.018181818181818,6.895238095238096,5.9692307692307685,5.9,6.3428571428571425,5.742424242424242,4.709999999999999,6.199999999999999,19.358,8.133,7.932,7.54,3.307,4.266,1.4,5.38,1.4,2.456,7.031249999999998,6.917073170731709,6.931249999999999,7.031249999999998,7.031249999999998,7.031249999999998,7.031249999999998,8.926,2.012,1.4,8.926,8.926,8.926,8.926
53,5.9953846153846175,5.640540540540538,5.5181818181818185,5.6304347826086945,5.434722222222224,5.410344827586207,5.3,6.379999999999998,5.579999999999998,5.299999999999999,7.263,3.647,2.285,3.345,2.763,1.999,1.4,1.4,0.638,0.6,5.679999999999998,5.841176470588234,5.642105263157894,5.570833333333332,5.579999999999998,5.679999999999998,5.679999999999998,1.308,0.6,3.647,3.182,1.052,1.308,1.308
70,5.964102564102564,7.69,5.757446808510639,7.022222222222222,5.75,7.2749999999999995,6.136538461538462,4.959090909090909,5.857692307692308,7.0,5.996,5.187,8.852,2.908,2.992,1.808,7.741,2.264,4.379,1.4,7.042857142857143,6.490243902439025,6.488235294117647,6.571428571428571,6.488235294117647,7.042857142857143,7.042857142857143,1.406,0.828,2.673,3.686,2.673,1.406,1.406
76,6.726923076923075,6.7475,6.912121212121212,5.356521739130436,4.954545454545454,6.741176470588234,7.599999999999999,6.4087499999999995,7.599999999999999,5.6625,7.988,7.834,7.263,3.065,6.839,1.736,0.652,2.797,0.6,3.754,6.276470588235293,7.143749999999998,6.492592592592591,6.040909090909091,6.276470588235293,6.276470588235293,6.276470588235293,1.445,2.086,1.22,2.391,1.445,1.445,1.445
81,6.525581395348838,6.1659999999999995,6.270930232558143,6.733333333333333,6.61904761904762,5.772222222222221,5.567647058823528,5.541176470588236,6.328846153846154,6.42857142857143,17.659,10.245,6.979,5.434,5.522,4.757,3.284,4.914,3.358,3.628,6.383333333333331,7.347368421052631,6.383333333333331,6.383333333333331,6.383333333333331,6.383333333333331,6.383333333333331,6.042,2.451,6.042,6.042,6.042,6.042,6.042
68,6.384722222222223,6.342253521126761,6.519047619047619,6.286666666666666,6.045569620253166,6.317391304347825,5.596842105263156,6.154237288135592,7.039999999999998,6.827777777777777,4.917,7.423,10.086,1.816,4.583,2.327,4.31,3.113,1.702,1.094,6.723809523809523,6.723809523809523,6.723809523809523,6.723809523809523,6.723809523809523,6.723809523809523,6.723809523809523,1.473,1.473,1.473,1.473,1.473,1.473,1.473
68,5.8470588235294105,6.693749999999999,6.639999999999999,6.879999999999998,4.079999999999999,6.788888888888888,4.525641025641024,6.599999999999999,4.383333333333333,5.3551724137931025,3.651,0.652,2.161,2.083,1.82,2.811,1.22,2.169,1.572,2.151,6.688888888888887,6.688888888888887,6.688888888888887,6.688888888888887,6.688888888888887,6.688888888888887,6.688888888888887,5.866,5.866,5.866,5.866,5.866,5.866,5.866
68,6.388888888888888,6.802564102564103,6.086046511627905,5.370786516853931,5.689285714285715,6.541935483870968,5.825000000000001,4.912307692307692,4.209523809523809,4.871428571428571,16.831,4.276,7.514,5.573,7.104,5.574,5.132,2.823,1.927,5.186,6.3903225806451625,6.023287671232879,6.3903225806451625,6.919999999999998,6.3903225806451625,6.3903225806451625,6.3903225806451625,3.975,1.598,3.975,0.6,3.975,3.975,3.975
71,6.912499999999999,4.4475,6.641176470588234,3.5,5.882089552238807,2.726666666666667,5.9399999999999995,3.414285714285715,4.260000000000001,4.558620689655172,1.052,0.705,0.753,1.187,1.541,1.017,0.6,1.21,0.652,0.634,5.927777777777778,5.62758620689655,6.0469387755102035,6.502702702702704,6.304347826086955,7.099999999999999,6.577777777777776,1.109,1.102,0.98,0.6,2.588,0.6,1.214
66,5.053333333333333,6.799999999999999,6.192592592592591,5.877272727272728,5.903030303030301,5.252830188679245,3.852,6.623333333333334,6.007692307692308,6.599999999999999,3.089,0.743,16.27,9.363,4.142,8.292,3.853,4.293,5.616,1.093,5.99402985074627,6.714285714285713,6.699999999999998,5.99402985074627,5.99402985074627,5.99402985074627,5.99402985074627,4.632,3.219,1.012,4.632,4.632,4.632,4.632
75,5.10625,5.98142857142857,5.845070422535212,6.51,5.089473684210526,6.141025641025641,6.64782608695652,5.973437499999999,4.992857142857143,4.954761904761905,3.136,9.144,9.896,2.267,1.33,1.922,2.136,3.02,2.956,1.176,6.819999999999999,6.458139534883722,5.79090909090909,5.79090909090909,6.819999999999999,6.819999999999999,6.819999999999999,0.972,2.503,0.84,0.766,0.972,0.972,0.972
73,6.112820512820515,6.478787878787879,5.972727272727273,5.964000000000001,6.8599999999999985,5.877777777777778,5.927586206896551,7.299999999999998,6.312499999999998,5.548275862068966,10.651,11.68,10.223,6.752,1.339,2.17,2.673,1.66,0.828,1.242,7.337499999999998,6.318181818181818,7.337499999999998,7.337499999999998,7.337499999999998,7.337499999999998,7.337499999999998,2.61,0.6,2.61,2.61,2.61,2.61,2.61
68,4.803333333333333,6.5249999999999995,6.759999999999999,6.238095238095238,4.740476190476191,6.566666666666666,5.499999999999999,5.644736842105262,6.030434782608695,3.8249999999999993,2.393,3.049,8.957,2.085,2.447,1.327,1.4,1.761,1.003,1.094,6.634482758620689,6.5233333333333325,6.634482758620689,6.177777777777776,6.142105263157894,6.634482758620689,6.634482758620689,2.393,1.761,2.393,1.173,1.62,2.393,2.393
67,6.240298507462686,6.700000000000001,5.88019801980198,6.066666666666667,6.805128205128205,5.661971830985915,6.409302325581396,6.030434782608697,7.135294117647061,5.032727272727276,10.947,1.473,4.445,1.532,1.634,5.314,2.687,1.1,0.963,4.112,5.755555555555555,6.211363636363637,6.505714285714287,5.980000000000001,5.755555555555555,5.755555555555555,5.755555555555555,3.755,2.197,1.4,0.6,3.755,3.755,3.755
71,5.89032258064516,5.8216666666666645,6.173333333333334,6.136363636363635,5.202702702702702,5.991428571428571,4.80897435897436,7.099999999999999,5.955769230769231,4.800000000000001,5.26,9.638,6.827,5.692,1.63,8.879,2.432,4.64,2.325,0.98,6.359459459459459,6.4050847457627125,6.555172413793103,6.359459459459459,6.359459459459459,6.359459459459459,6.359459459459459,4.271,0.716,6.457,4.271,4.271,4.271,4.271
62,4.984210526315789,5.555357142857143,4.502272727272727,5.694285714285714,6.242857142857144,5.980000000000001,4.29767441860465,5.077083333333333,5.9232876712328775,4.528571428571429,5.26,6.827,5.692,2.746,6.828,9.51,1.63,8.879,3.111,3.234,5.775555555555556,5.764556962025314,5.775555555555556,6.138888888888889,6.244444444444445,5.775555555555556,6.244444444444445,4.271,1.312,4.271,1.38,1.618,4.271,1.618
75,7.267741935483872,6.151832460732982,6.225454545454545,5.82111111111111,6.147058823529413,6.888,7.523809523809524,6.544444444444445,6.334615384615384,7.117647058823529,12.087,9.487,11.502,4.238,5.386,6.306,1.431,3.072,5.346,0.928,6.769565217391305,7.272222222222222,6.769565217391305,6.769565217391305,6.769565217391305,6.769565217391305,6.769565217391305,2.611,2.037,2.611,2.611,2.611,2.611,2.611
74,7.440740740740742,6.373333333333333,6.157272727272727,6.069135802469135,6.301562500000001,6.229687499999998,7.595238095238098,5.019354838709677,7.400000000000001,8.122222222222225,12.087,5.21,15.208,4.238,5.386,5.386,6.306,3.14,1.431,3.548,6.336363636363638,6.9084745762711846,6.336363636363638,6.336363636363638,6.336363636363638,6.336363636363638,6.336363636363638,2.611,1.301,2.611,2.611,2.611,2.611,2.611
84,7.566666666666667,6.3880952380952385,6.891666666666667,6.3567567567567576,6.591304347826088,6.059090909090908,5.772,6.679545454545456,5.778260869565218,7.6529411764705895,1.598,3.118,9.628,3.388,2.114,2.143,4.636,5.349,1.4,2.146,7.168181818181819,6.933333333333335,8.006250000000001,6.9558823529411775,7.168181818181819,6.896428571428571,6.896428571428571,1.342,2.04,1.314,0.6,1.342,3.072,3.072
77,5.690410958904112,7.023529411764707,6.076785714285714,5.987500000000001,4.980952380952382,5.238235294117648,6.761363636363637,6.404347826086957,6.277777777777778,5.107407407407407,18.274,12.087,6.318,5.228,2.124,3.916,14.038,1.313,2.591,0.706,7.005263157894738,7.700000000000002,6.4371428571428595,6.356250000000002,7.250000000000002,7.005263157894738,7.005263157894738,0.738,1.22,1.128,1.02,1.686,0.738,0.738
85,5.1,8.5,5.86,3.3655844155844155,8.5,8.5,4.53695652173913,4.982608695652174,7.3875,8.5,2.269,1.891,2.181,2.19,2.437,5.064,0.972,2.135,1.267,1.605,6.577272727272727,6.245652173913045,6.577272727272727,6.577272727272727,6.577272727272727,6.577272727272727,6.577272727272727,7.997,1.314,7.997,7.997,7.997,7.997,7.997
82,7.382352941176472,6.18076923076923,6.937500000000002,6.026041666666667,6.6053571428571445,8.200000000000001,7.360000000000001,8.200000000000001,6.700000000000001,6.916666666666668,24.055,16.657,4.868,2.873,3.79,2.651,1.645,4.738,1.325,5.313,7.153846153846154,6.3563636363636355,7.153846153846154,7.153846153846154,7.153846153846154,7.153846153846154,7.153846153846154,6.003,2.206,6.003,6.003,6.003,6.003,6.003
74,6.3122641509433945,5.657758620689656,6.005747126436781,6.4593750000000005,5.58421052631579,5.07391304347826,6.640425531914896,6.411111111111112,6.164615384615386,6.44864864864865,16.657,24.055,4.868,6.433,6.336,3.098,8.028,3.563,4.58,5.696,6.644117647058825,6.433870967741935,6.567647058823529,6.644117647058825,6.644117647058825,6.644117647058825,6.644117647058825,5.393,2.206,2.299,5.393,5.393,5.393,5.393
70,5.541129032258065,6.104444444444444,6.409999999999999,6.433333333333334,6.000000000000001,6.294444444444445,6.064285714285715,4.896,6.302272727272729,6.383050847457627,24.055,4.868,6.433,6.336,3.098,8.028,4.58,3.563,5.696,2.651,5.982608695652175,6.4664062499999995,5.982608695652175,5.982608695652175,5.982608695652175,5.982608695652175,5.982608695652175,5.187,2.206,5.187,5.187,5.187,5.187,5.187
65,6.069565217391304,5.460000000000001,6.383333333333334,5.661224489795918,4.709090909090909,6.17076923076923,6.4203125,5.772222222222222,6.140000000000002,5.510185185185184,4.868,24.055,6.336,6.433,3.098,8.028,2.651,2.192,5.696,3.786,6.276744186046511,6.448854961832061,6.276744186046511,6.416666666666667,6.276744186046511,6.416666666666667,6.2318181818181815,5.393,2.206,5.393,3.759,5.393,3.759,2.02
0,4.735849056603773,4.0683333333333325,4.453488372093023,4.0618181818181816,2.9210526315789473,2.85,3.2074074074074077,1.6333333333333333,4.222222222222221,4.049122807017543,10.02,2.23,3.09,2.85,0.608,1.38,1.553,1.207,1.515,2.282,2.34375,2.34375,2.34375,2.34375,2.34375,2.34375,2.34375,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.6,0.6,0.6,0.84,0.6,0.6,0.6,0.6,0.6,0.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6
60,5.475539568345325,5.613888888888888,5.338235294117646,5.510714285714287,5.4,3.6,5.475539568345325,5.475539568345325,5.475539568345325,5.475539568345325,10.447,4.775,4.08,2.367,0.6,0.6,10.447,10.447,10.447,10.447,5.489473684210527,5.489473684210527,5.489473684210527,5.489473684210527,5.489473684210527,5.489473684210527,5.489473684210527,1.048,1.048,1.048,1.048,1.048,1.048,1.048
55,5.551136363636365,5.460000000000001,5.492307692307691,6.007462686567165,4.73015873015873,5.291489361702127,5.371698113207547,6.159090909090909,5.6263157894736855,3.3,6.585,8.429,2.818,4.236,4.248,2.728,2.36,1.614,1.295,2.719,5.95357142857143,6.245238095238095,5.5,5.95357142857143,5.95357142857143,5.95357142857143,5.95357142857143,3.066,0.605,1.052,3.066,3.066,3.066,3.066
62,5.66756756756757,6.049038461538459,6.084745762711865,5.73235294117647,5.758695652173913,5.680000000000001,5.6244444444444435,5.395999999999999,5.967441860465117,6.058823529411766,19.222,6.662,7.549,5.364,3.487,1.428,2.535,1.594,2.719,2.39,5.039130434782609,5.707142857142857,5.039130434782609,5.039130434782609,5.039130434782609,5.039130434782609,5.039130434782609,1.336,0.652,1.336,1.336,1.336,1.336,1.336
82,7.222222222222221,6.918181818181819,8.200000000000001,6.4,7.283333333333335,6.400000000000001,4.920000000000001,8.200000000000001,8.200000000000001,5.242105263157895,8.464,7.1,4.035,3.834,2.723,1.937,0.98,1.028,1.102,6.042,6.199999999999999,6.6,6.199999999999999,6.199999999999999,6.199999999999999,6.199999999999999,6.199999999999999,6.042,0.94,6.042,6.042,6.042,6.042,6.042
59,5.6000000000000005,5.898076923076922,6.303703703703703,6.205263157894738,5.263888888888889,5.9,5.455172413793103,6.040740740740741,4.83939393939394,5.8776119402985065,8.343,5.649,4.939,2.898,3.311,1.332,3.673,2.62,2.598,3.961,5.9,5.9,5.9,5.9,5.9,5.9,5.9,1.666,1.666,1.666,1.666,1.666,1.666,1.666
80,5.790243902439022,6.183333333333333,8.0,6.605000000000001,5.495,6.003571428571428,7.552941176470589,6.966666666666667,5.972222222222222,7.415789473684211,13.473,5.467,6.155,4.554,2.503,3.197,1.052,1.012,4.135,1.4,7.042307692307693,4.748936170212766,7.042307692307693,7.042307692307693,7.042307692307693,7.042307692307693,7.042307692307693,3.793,0.84,3.793,3.793,3.793,3.793,3.793
65,4.961538461538462,5.3409523809523805,5.667647058823529,5.965,6.0249999999999995,4.7153846153846155,6.5,5.358695652173912,6.735294117647059,6.190476190476191,3.905,11.578,7.853,3.07,1.785,1.824,0.6,1.831,0.6,2.657,6.2727272727272725,5.469047619047619,6.20217391304348,6.453333333333333,5.8625,6.2727272727272725,6.2727272727272725,1.604,2.503,1.515,2.003,1.023,1.604,1.604
59,5.0191011235955045,5.4222222222222225,5.568421052631581,6.616000000000002,5.621052631578949,6.226315789473683,6.151351351351352,5.799999999999998,5.543589743589744,5.627777777777778,13.473,5.66,9.363,4.581,8.879,1.55,2.238,2.456,5.736,1.4,6.116666666666667,4.741860465116279,6.1571428571428575,5.480000000000001,6.116666666666667,6.116666666666667,6.116666666666667,1.952,1.401,2.451,1.96,1.952,1.952,1.952
71,5.794202898550725,6.438235294117645,6.308333333333333,5.677419354838709,6.1,6.665217391304347,6.707999999999999,6.619999999999999,3.6578947368421053,7.194117647058823,8.936,2.865,2.898,2.165,4.207,3.592,4.287,1.96,0.728,0.6,6.727272727272727,6.893750000000001,6.727272727272727,6.727272727272727,6.727272727272727,6.727272727272727,6.727272727272727,3.617,1.38,3.617,3.617,3.617,3.617,3.617
61,5.696666666666666,3.587500000000001,6.736842105263157,5.53170731707317,5.310526315789474,5.99705882352941,5.1187499999999995,5.912820512820512,6.1352941176470575,5.787499999999999,4.331,21.346,1.672,4.984,6.033,0.989,2.073,3.46,0.794,1.785,4.673684210526316,6.353124999999999,4.673684210526316,4.673684210526316,4.673684210526316,4.673684210526316,4.673684210526316,1.092,0.694,1.092,1.092,1.092,1.092,1.092
64,5.866666666666668,6.458620689655174,6.225862068965517,7.065384615384616,5.366666666666666,6.0441176470588225,6.141176470588236,5.936507936507938,6.028888888888888,5.889062500000001,3.408,10.886,7.265,6.355,3.399,6.842,4.762,5.109,8.534,3.177,6.487500000000002,6.319285714285716,7.056250000000001,6.2470588235294136,6.60689655172414,6.60689655172414,6.4,2.569,2.164,0.996,1.96,4.883,3.19,4.886
77,5.913131313131314,6.570588235294118,6.164912280701755,6.976190476190477,6.777083333333334,6.094736842105262,7.046666666666666,6.153472222222223,6.864705882352943,6.380392156862747,15.208,12.022,10.151,29.025,30.729,10.559,7.82,9.487,11.365,4.227,6.748000000000001,6.329000000000003,6.748000000000001,6.748000000000001,6.562962962962963,6.748000000000001,6.748000000000001,4.608,1.312,4.608,4.608,2.095,4.608,4.608
73,6.308403361344534,5.936585365853658,6.68095238095238,7.110869565217389,5.969841269841267,6.231249999999998,6.309375000000001,3.8913043478260865,5.564864864864865,7.189655172413795,16.657,3.256,2.34,14.038,4.119,1.4,1.312,4.044,1.829,2.271,7.184,6.452500000000002,6.860869565217392,7.184,7.184,7.184,7.184,1.991,1.708,2.364,1.991,1.991,1.991,1.991
66,6.562499999999999,6.799999999999998,6.831249999999998,6.787499999999998,6.859999999999998,5.244444444444446,5.6117647058823525,6.1187499999999995,5.406896551724137,6.271794871794872,4.102,3.742,4.546,2.186,7.014,1.8,6.82,3.964,0.6,6.469,6.630434782608694,6.4387755102040805,6.630434782608694,6.494117647058822,6.494117647058822,6.630434782608694,6.630434782608694,1.445,1.22,1.445,5.408,4.054,1.445,1.445
75,6.544117647058824,6.033333333333334,5.88,5.720408163265308,7.0,6.404,5.894117647058823,7.1,6.817647058823529,4.28125,4.426,10.223,4.888,3.359,4.938,5.2,0.609,1.131,2.812,0.98,6.238461538461539,6.4875,6.33,6.230434782608696,6.238461538461539,6.238461538461539,6.238461538461539,4.41,1.185,1.108,1.747,4.41,4.41,4.41
84,6.972,6.1671755725190875,6.64375,6.4241935483870956,6.446153846153846,5.486046511627908,6.152040816326529,6.900000000000001,4.856756756756757,6.654545454545456,9.646,10.0,6.313,15.341,3.766,6.982,9.775,1.847,1.388,2.943,8.01904761904762,6.402727272727275,6.429591836734694,8.01904761904762,8.161111111111113,6.537142857142858,8.01904761904762,8.894,1.88,0.6,8.894,2.817,1.515,8.894
77,6.708771929824561,6.100000000000002,5.681818181818182,6.826315789473685,5.860000000000001,5.947457627118646,6.2631578947368425,6.163793103448276,5.635897435897434,3.8756756756756756,13.504,12.2,12.202,13.767,22.539,8.107,6.087,8.133,4.31,2.396,7.7625,6.394736842105265,7.7625,7.894736842105265,7.7625,6.1000000000000005,7.7625,12.452,2.164,12.452,2.845,12.452,2.121,12.452
81,6.894594594594595,5.743636363636364,6.662025316455697,6.844117647058822,4.527500000000001,5.3171875,5.313333333333333,6.427499999999999,6.003846153846153,6.098,17.659,12.09,7.081,10.947,3.355,5.237,10.223,4.835,5.428,3.135,6.462318840579708,7.579999999999998,6.18148148148148,6.64074074074074,6.462318840579708,6.462318840579708,6.462318840579708,6.042,1.4,1.4,1.013,6.042,6.042,6.042
73,6.7318181818181815,6.325373134328356,6.219047619047617,6.013432835820895,6.307407407407407,5.753333333333333,6.841176470588233,7.299999999999998,6.304999999999999,4.835714285714285,16.557,5.367,11.602,7.304,4.014,3.07,2.333,1.334,1.844,1.03,4.311111111111111,6.448275862068965,6.593749999999998,4.311111111111111,4.311111111111111,4.311111111111111,4.311111111111111,1.88,1.128,1.153,1.88,1.88,1.88,1.88
84,6.361904761904763,6.337142857142857,6.527272727272728,6.6241379310344835,6.078947368421053,7.093750000000001,5.732432432432432,6.3842105263157904,6.394444444444445,6.55,15.217,15.397,6.66,3.839,3.711,1.198,6.394,3.021,2.303,2.787,6.340740740740741,6.338709677419354,7.428000000000002,8.400000000000002,7.200000000000001,6.340740740740741,6.340740740740741,2.73,2.262,1.541,3.219,7.801,2.73,2.73
72,6.483582089552237,6.308163265306123,6.249019607843137,6.157142857142858,6.000000000000001,5.587356321839079,5.222784810126586,7.211111111111112,7.200000000000002,5.453846153846154,8.912,4.42,7.92,6.832,7.219,8.957,2.727,2.064,1.012,1.4,6.42,6.537499999999999,6.42,6.42,6.42,6.42,6.42,1.94,1.22,1.94,1.94,1.94,1.94,1.94
76,5.023809523809523,6.61276595744681,6.035294117647058,7.599999999999999,7.599999999999999,4.5600000000000005,7.599999999999999,7.51111111111111,7.599999999999999,4.5600000000000005,3.139,2.472,1.266,0.6,0.94,1.396,1.428,0.98,0.6,0.6,6.105882352941175,6.159999999999999,6.105882352941175,6.105882352941175,6.105882352941175,6.105882352941175,6.105882352941175,0.6,0.6,0.6,0.6,0.6,0.6,0.6
69,6.260784313725489,6.314545454545454,6.225396825396826,6.093478260869565,6.336363636363637,6.362162162162163,6.530508474576269,6.4350000000000005,6.694117647058825,6.330555555555559,23.783,20.17,14.223,10.785,6.602,3.038,11.026,7.272,4.535,7.933,6.72608695652174,5.959459459459459,6.72608695652174,6.72608695652174,6.72608695652174,6.72608695652174,6.72608695652174,3.902,1.22,3.902,3.902,3.902,3.902,3.902
